customer_id,name,dob,country,occupation,account_open_date,kyc_status,customer_type,transaction_id,date,amount_usd,transaction_country,merchant,channel,risk_level
C0202,victor vaughn,1970-08-07,mexico,student,2023-01-30,flagged,corporate,T01232,2024/12/13,522.61,us,walmart,online,
C0202,victor vaughn,1970-08-07,mexico,student,2023-01-30,flagged,corporate,T01293,2025-05-19,1676.53,us,bestbuy,in-person,
C0203,james webb,1955-08-27,us,doctor,2023-10-03,verified,retail,T00175,2024-09-03,2072.25,us,ebay,online,
C0203,james webb,1955-08-27,us,doctor,2023-10-03,verified,retail,T00313,2025-03-01,51.36,uk,ebay,wire,
C0203,james webb,1955-08-27,us,doctor,2023-10-03,verified,retail,T00353,2024-08-19,2149.95,uk,bestbuy,wire,
C0203,james webb,1955-08-27,us,doctor,2023-10-03,verified,retail,T00900,2025-06-15,178.77,mexico,amazon,in-person,
C0203,james webb,1955-08-27,us,doctor,2023-10-03,verified,retail,T01494,2025/05/30,152.03,mexico,amazon,in-person,
C0204,laura haney,1959-08-09,china,doctor,2020-09-12,verified,corporate,T00119,2025-04-02,4461.63,germany,bestbuy,in-person,
C0204,laura haney,1959-08-09,china,doctor,2020-09-12,verified,corporate,T00404,2025-05-28,3502.67,uk,unknown vendor,in-person,
C0204,laura haney,1959-08-09,china,doctor,2020-09-12,verified,corporate,T00700,2024-10-30,1312.24,canada,bestbuy,in-person,
C0204,laura haney,1959-08-09,china,doctor,2020-09-12,verified,corporate,T00703,2025-05-02,820.77,canada,unknown vendor,in-person,
C0204,laura haney,1959-08-09,china,doctor,2020-09-12,verified,corporate,T01295,2025-06-27,3224.75,us,unknown vendor,wire,
C0204,laura haney,1959-08-09,china,doctor,2020-09-12,verified,corporate,T01435,2024-08-29,300.83,brazil,walmart,online,
C0204,laura haney,1959-08-09,china,doctor,2020-09-12,verified,corporate,T01488,2025-03-29,2377.95,mexico,walmart,in-person,
C0205,mary hill,1978-01-09,us,student,2020-12-05,pending,retail,T00883,2024-09-07,39.81,uk,amazon,online,
C0205,mary hill,1978-01-09,us,student,2020-12-05,pending,retail,T00898,2024-10-18,4533.2,uk,walmart,online,
C0206,nazasha wall,2000-12-15,uk,doctor,2022-12-12,verified,retail,T00154,2025-04-07,1344.54,uk,crypto exchange,in-person,
C0206,nazasha wall,2000-12-15,uk,doctor,2022-12-12,verified,retail,T00261,2024-11-04,1909.06,us,ebay,in-person,
C0206,nazasha wall,2000-12-15,uk,doctor,2022-12-12,verified,retail,T01063,2025-04-22,2924.39,uk,amazon,online,
C0206,nazasha wall,2000-12-15,uk,doctor,2022-12-12,verified,retail,T01164,2025-05-24,2721.32,us,luxury retailer,in-person,
C0206,nazasha wall,2000-12-15,uk,doctor,2022-12-12,verified,retail,T01288,2024.10.10,863.5,mexico,amazon,wire,
C0206,nazasha wall,2000-12-15,uk,doctor,2022-12-12,verified,retail,T01366,2024-08-30,282.13,mexico,luxury retailer,in-person,
C0207,crystal pham,1954-06-01,germany,student,2022-02-16,pending,retail,T00591,2025-06-01,298.92,us,amazon,online,
C0208,xegan le,1984-05-15,mexico,unemployed,2021-09-03,verified,retail,T00019,2025-04-19,1131.07,mexico,crypto exchange,in-person,
C0208,xegan le,1984-05-15,mexico,unemployed,2021-09-03,verified,retail,T00450,2025-01-20,174.39,us,amazon,in-person,
C0208,xegan le,1984-05-15,mexico,unemployed,2021-09-03,verified,retail,T01239,2024-12-01,6896.16,us,unknown vendor,in-person,
C0208,xegan le,1984-05-15,mexico,unemployed,2021-09-03,verified,retail,T01426,2025-06-28,6711.61,us,amazon,online,
C0209,stephanie lucas,1960-07-14,us,doctor,2024-04-05,pending,corporate,T00611,2025-01-10,80.21,us,ebay,wire,
C0209,stephanie lucas,1960-07-14,us,doctor,2024-04-05,pending,corporate,T01457,2024-10-10,2339.32,canada,amazon,online,
C0210,jacob anderson,2001-05-30,mexico,teacher,2023-01-08,verified,retail,T00694,2025-05-15,555.23,us,amazon,in-person,
C0210,jacob anderson,2001-05-30,mexico,teacher,2023-01-08,verified,retail,T00697,2024-11-04,681.13,us,amazon,in-person,
C0210,jacob anderson,2001-05-30,mexico,teacher,2023-01-08,verified,retail,T00850,2025-05-26,1809.64,mexico,amazon,in-person,
C0211,jason gonzalez,1993-01-12,brazil,student,2025-02-05,pending,corporate,T00803,2024-09-11,1717.4,china,bestbuy,online,
C0211,jason gonzalez,1993-01-12,brazil,student,2025-02-05,pending,corporate,T01423,2024-09-14,84.92,us,walmart,online,
C0212,holly shaw,1958-01-21,us,business owner,2021-11-29,verified,retail,T00091,2025-02-21,254.74,us,ebay,online,
C0212,holly shaw,1958-01-21,us,business owner,2021-11-29,verified,retail,T00299,2024-12-18,1950.44,canada,bestbuy,in-person,
C0212,holly shaw,1958-01-21,us,business owner,2021-11-29,verified,retail,T00532,2024-12-12,16344.89,us,ebay,online,
C0212,holly shaw,1958-01-21,us,business owner,2021-11-29,verified,retail,T01008,2025-02-20,3783.54,us,bestbuy,in-person,
C0212,holly shaw,1958-01-21,us,business owner,2021-11-29,verified,retail,T01459,2024-08-01,485.86,brazil,bestbuy,wire,
C0213,roger olson,1994-05-24,canada,doctor,2023-01-08,verified,corporate,T00194,2024-07-20,2005.34,canada,bestbuy,online,
C0213,roger olson,1994-05-24,canada,doctor,2023-01-08,verified,corporate,T00407,2024-07-26,985.98,us,ebay,in-person,
C0213,roger olson,1994-05-24,canada,doctor,2023-01-08,verified,corporate,T01305,2025-07-04,2469.28,us,bestbuy,in-person,
C0214,gina wilson,2005-01-13,us,teacher,2021-02-24,verified,retail,T00062,2025-06-22,633.12,us,amazon,online,
C0214,gina wilson,2005-01-13,us,teacher,2021-02-24,verified,retail,T01230,2024-10-28,1053.01,germany,amazon,wire,
C0214,gina wilson,2005-01-13,us,teacher,2021-02-24,verified,retail,T01312,2024-11-06,4504.1,us,crypto exchange,in-person,
C0214,gina wilson,2005-01-13,us,teacher,2021-02-24,verified,retail,T01332,2025-02-01,2540.24,us,amazon,online,
C0215,vincent dalton,1988-10-17,mexico,engineer,2023-11-22,verified,corporate,T00155,2024-09-25,8488.07,uk,walmart,wire,
C0215,vincent dalton,1988-10-17,mexico,engineer,2023-11-22,verified,corporate,T00283,2025-05-31,941.87,us,amazon,in-person,
C0215,vincent dalton,1988-10-17,mexico,engineer,2023-11-22,verified,corporate,T00756,2024-10-24,3160.0,canada,bestbuy,wire,
C0216,regina diaz,1993-04-26,uk,doctor,2023-11-13,verified,corporate,T00256,2025-05-24,1627.47,us,ebay,wire,
C0216,regina diaz,1993-04-26,uk,doctor,2023-11-13,verified,corporate,T00459,2025/02/01,115.9,canada,not recorded,wire,
C0216,regina diaz,1993-04-26,uk,doctor,2023-11-13,verified,corporate,T00815,2025-06-29,4078.85,us,walmart,wire,
C0217,xoshua gibson,1985-04-19,germany,engineer,2022-09-28,verified,retail,T01489,2024-10-01,983.87,canada,amazon,online,
C0218,samantha bentley,1946-11-19,us,unemployed,2022-07-02,verified,retail,T00692,2024-08-09,1108.29,us,bestbuy,online,
C0218,samantha bentley,1946-11-19,us,unemployed,2022-07-02,verified,retail,T01339,2024-10-04,149.87,mexico,walmart,online,
C0219,manuel hahn,1961-10-31,china,doctor,2022-05-24,pending,corporate,T00505,2024-09-24,2308.66,canada,amazon,online,
C0219,manuel hahn,1961-10-31,china,doctor,2022-05-24,pending,corporate,T00867,2024-12-29,337.41,china,amazon,online,
C0219,manuel hahn,1961-10-31,china,doctor,2022-05-24,pending,corporate,T00956,2025-06-25,966.22,us,amazon,in-person,
C0220,madison marshall,1987-03-22,us,unemployed,2023-01-30,verified,retail,T00234,2025-03-30,1356.59,mexico,walmart,online,
C0221,audrey williams,1942-01-16,us,doctor,2023-02-06,pending,corporate,T00128,2025-04-01,3942.69,us,ebay,wire,
C0221,audrey williams,1942-01-16,us,doctor,2023-02-06,pending,corporate,T00938,2024-07-06,4913.78,germany,luxury retailer,online,
C0222,audrey young dds,1965-12-16,china,student,2024-05-15,verified,corporate,T00522,2024-10-17,958.95,mexico,amazon,wire,
C0223,travis horton,1976-04-09,us,unemployed,2024-01-29,verified,corporate,T00302,2025-05-11,1515.82,mexico,amazon,wire,
C0224,molly mcclure,1984-01-30,china,business owner,2021-05-09,verified,corporate,,,,,,,High
C0225,lisa crosby,1958-07-19,us,student,2020-10-15,verified,corporate,T00149,2025-04-30,105.7,canada,walmart,online,
C0225,lisa crosby,1958-07-19,us,student,2020-10-15,verified,corporate,T00204,2024-08-08,4576.46,china,amazon,online,
C0225,lisa crosby,1958-07-19,us,student,2020-10-15,verified,corporate,T00714,2024-07-09,1061.52,us,unknown vendor,in-person,
C0225,lisa crosby,1958-07-19,us,student,2020-10-15,verified,corporate,T01170,2024-12-08,676.65,canada,amazon,online,
C0226,claudia wallace,1955-07-31,canada,student,2023-08-06,verified,retail,T00140,2024-11-24,7135.6,us,walmart,in-person,
C0227,michael stephens,2006-01-20,uk,teacher,2023-07-25,verified,corporate,T00985,2025/06/11,2605.29,us,ebay,online,
C0228,donald donaldson,2004-02-03,china,student,2024-05-18,verified,corporate,T01029,2025-04-01,768.68,uk,not recorded,in-person,
C0229,daniel fowler,2005-08-05,us,engineer,2020-09-10,verified,retail,T00051,2025-06-06,6985.61,uk,walmart,online,
C0229,daniel fowler,2005-08-05,us,engineer,2020-09-10,verified,retail,T00327,2025-05-16,1616.46,china,amazon,in-person,
C0229,daniel fowler,2005-08-05,us,engineer,2020-09-10,verified,retail,T00366,2025-03-01,975.86,us,amazon,in-person,
C0229,daniel fowler,2005-08-05,us,engineer,2020-09-10,verified,retail,T00429,2024-08-07,864.38,us,unknown vendor,in-person,
C0229,daniel fowler,2005-08-05,us,engineer,2020-09-10,verified,retail,T01138,2024-11-21,1366.97,us,walmart,wire,
C0230,gavin zhang,1993-01-24,us,doctor,2025-04-25,verified,corporate,T00040,2024-12-11,1160.18,china,crypto exchange,wire,
C0231,ronald spencer,1979-06-01,mexico,doctor,2022-05-07,pending,corporate,T00176,2025-04-09,383.21,uk,bestbuy,in-person,
C0231,ronald spencer,1979-06-01,mexico,doctor,2022-05-07,pending,corporate,T00203,2025-06-26,352.59,us,unknown vendor,online,
C0231,ronald spencer,1979-06-01,mexico,doctor,2022-05-07,pending,corporate,T00912,2025-04-08,624.12,us,bestbuy,in-person,
C0231,ronald spencer,1979-06-01,mexico,doctor,2022-05-07,pending,corporate,T01197,2024-08-22,7260.39,us,crypto exchange,in-person,
C0232,crystal schroeder,1993-03-06,germany,business owner,2020-07-14,verified,corporate,T00967,2024-11-07,2539.13,us,ebay,online,
C0232,crystal schroeder,1993-03-06,germany,business owner,2020-07-14,verified,corporate,T01233,2025-06-13,479.32,us,amazon,online,
C0233,williaz huerta,1976-04-10,china,teacher,2022-08-23,verified,retail,T00219,2024-12-08,2097.55,germany,bestbuy,online,
C0233,williaz huerta,1976-04-10,china,teacher,2022-08-23,verified,retail,T01415,2024-07-06,1515.03,mexico,ebay,online,
C0233,williaz huerta,1976-04-10,china,teacher,2022-08-23,verified,retail,T01463,2024-08-16,225.43,mexico,walmart,in-person,
C0234,ashyey delacruz,1948-06-24,mexico,doctor,2020-08-21,flagged,retail,T00535,2024-10-21,2930.57,germany,bestbuy,online,
C0235,richard chapman,1940-08-02,uk,teacher,2021-12-29,verified,retail,T00138,2025-05-07,242817.0,us,bestbuy,wire,
C0235,richard chapman,1940-08-02,uk,teacher,2021-12-29,verified,retail,T00405,2024/12/28,771.47,brazil,amazon,in-person,
C0236,cameron fisher,1947-03-31,uk,business owner,2021/01/19,verified,retail,T00101,2025-05-28,63.87,uk,luxury retailer,online,
C0236,cameron fisher,1947-03-31,uk,business owner,2021/01/19,verified,retail,T00439,2025-01-30,2450.0,us,not recorded,in-person,
C0236,cameron fisher,1947-03-31,uk,business owner,2021/01/19,verified,retail,T01034,2025-04-26,256.96,us,unknown vendor,online,
C0236,cameron fisher,1947-03-31,uk,business owner,2021/01/19,verified,retail,T01237,2024-08-09,3995.48,china,walmart,online,
C0237,richard palmer,1946-12-07,us,teacher,2024-05-10,verified,corporate,T00629,2024-12-24,74.75,mexico,amazon,in-person,
C0237,richard palmer,1946-12-07,us,teacher,2024-05-10,verified,corporate,T00639,2024-10-31,627.35,us,walmart,wire,
C0237,richard palmer,1946-12-07,us,teacher,2024-05-10,verified,corporate,T01017,2025-05-11,398.31,canada,bestbuy,in-person,
C0237,richard palmer,1946-12-07,us,teacher,2024-05-10,verified,corporate,T01059,2025-04-04,1307.37,russia,not recorded,wire,
C0238,theresa williams,1992-10-23,uk,not provided,2024-12-12,verified,retail,T00045,2025-02-06,598.92,mexico,ebay,in-person,
C0238,theresa williams,1992-10-23,uk,not provided,2024-12-12,verified,retail,T00503,2024-08-29,740.76,us,not recorded,online,
C0238,theresa williams,1992-10-23,uk,not provided,2024-12-12,verified,retail,T00816,2024-07-29,1463.1,mexico,amazon,online,
C0238,theresa williams,1992-10-23,uk,not provided,2024-12-12,verified,retail,T01240,2024-08-28,410.42,canada,amazon,in-person,
C0238,theresa williams,1992-10-23,uk,not provided,2024-12-12,verified,retail,T01309,2024-09-12,829.37,us,walmart,online,
C0239,mason johnson,2007-06-20,us,teacher,2024-08-02,pending,corporate,T00390,2025-03-09,3288.42,us,walmart,in-person,
C0239,mason johnson,2007-06-20,us,teacher,2024-08-02,pending,corporate,T01101,2024-08-17,119.17,uk,ebay,in-person,
C0239,mason johnson,2007-06-20,us,teacher,2024-08-02,pending,corporate,T01247,2024-10-10,281.39,mexico,bestbuy,online,
C0240,jessica rodriguez,1987-12-28,mexico,engineer,2024-04-14,verified,retail,T00791,2024-11-23,332.94,germany,ebay,wire,
C0240,jessica rodriguez,1987-12-28,mexico,engineer,2024-04-14,verified,retail,T01053,2025-06-28,5595.98,us,bestbuy,in-person,
C0240,jessica rodriguez,1987-12-28,mexico,engineer,2024-04-14,verified,retail,T01145,2025-05-20,621.3,mexico,amazon,wire,
C0241,bobby franklin,1943-12-25,us,business owner,2021-08-02,verified,corporate,T00079,2024-10-21,887.79,canada,bestbuy,online,
C0241,bobby franklin,1943-12-25,us,business owner,2021-08-02,verified,corporate,T01487,2025-04-26,1008.93,us,bestbuy,in-person,
C0242,mark kelley,1961-08-22,mexico,student,2023-10-02,pending,retail,T00387,2024-12-17,662.67,us,ebay,online,
C0242,mark kelley,1961-08-22,mexico,student,2023-10-02,pending,retail,T01216,2024-09-27,498.9,uk,amazon,wire,
C0242,mark kelley,1961-08-22,mexico,student,2023-10-02,pending,retail,T01311,2025-02-21,167.01,us,ebay,wire,
C0242,mark kelley,1961-08-22,mexico,student,2023-10-02,pending,retail,T01491,2024-12-28,542.42,brazil,luxury retailer,in-person,
C0243,kerry chavez dds,1946-04-06,us,doctor,2021-06-26,flagged,corporate,T00761,2025-05-31,328.98,russia,amazon,wire,
C0243,kerry chavez dds,1946-04-06,us,doctor,2021-06-26,flagged,corporate,T00824,2025-04-29,1015.56,us,luxury retailer,wire,
C0244,marilyn mack,1988-07-25,mexico,student,2022-05-05,verified,corporate,T00396,2024-09-11,5340.28,us,bestbuy,in-person,
C0244,marilyn mack,1988-07-25,mexico,student,2022-05-05,verified,corporate,T00766,2024-09-23,1687.43,russia,amazon,in-person,
C0244,marilyn mack,1988-07-25,mexico,student,2022-05-05,verified,corporate,T01087,2025-04-04,1900.79,us,ebay,wire,
C0244,marilyn mack,1988-07-25,mexico,student,2022-05-05,verified,corporate,T01353,2025-04-10,1154.7,us,ebay,wire,
C0244,marilyn mack,1988-07-25,mexico,student,2022-05-05,verified,corporate,T01445,2024-08-09,4052.06,mexico,luxury retailer,online,
C0245,stephen gutierrez,1995-10-26,russia,engineer,2024-05-14,flagged,corporate,T00022,2024-11-23,300.47,us,walmart,in-person,
C0245,stephen gutierrez,1995-10-26,russia,engineer,2024-05-14,flagged,corporate,T00348,2025-02-22,92.72,us,crypto exchange,online,
C0245,stephen gutierrez,1995-10-26,russia,engineer,2024-05-14,flagged,corporate,T01160,2024-08-29,59.37,us,walmart,online,
C0246,nicholas edwards,1960-10-11,us,student,2022-09-05,verified,corporate,,,,,,,
C0247,christian leblanc,1944-01-30,germany,doctor,2021-04-15,verified,corporate,T00731,2024-09-28,358.89,us,amazon,in-person,
C0247,christian leblanc,1944-01-30,germany,doctor,2021-04-15,verified,corporate,T00796,2025-06-05,4113.39,uk,walmart,wire,
C0247,christian leblanc,1944-01-30,germany,doctor,2021-04-15,verified,corporate,T01315,2025-04-02,1204.12,uk,unknown vendor,in-person,
C0248,anna davis,1989-10-14,us,unemployed,2023-09-06,pending,retail,T00136,2024-10-22,780.77,canada,bestbuy,online,
C0248,anna davis,1989-10-14,us,unemployed,2023-09-06,pending,retail,T00165,2025-05-10,189.26,us,bestbuy,not recorded,
C0248,anna davis,1989-10-14,us,unemployed,2023-09-06,pending,retail,T00168,2025-01-15,412.86,us,amazon,in-person,
C0248,anna davis,1989-10-14,us,unemployed,2023-09-06,pending,retail,T00701,2024-08-28,1521.09,us,ebay,wire,
C0248,anna davis,1989-10-14,us,unemployed,2023-09-06,pending,retail,T01000,2025-02-09,1181.2,canada,ebay,in-person,
C0249,kristie willis,1977-09-23,brazil,business owner,2025-04-16,verified,corporate,T00192,2024-12-15,4550.25,us,walmart,in-person,
C0249,kristie willis,1977-09-23,brazil,business owner,2025-04-16,verified,corporate,T01373,2024-08-03,3853.58,uk,amazon,wire,
C0250,bryan gomez,1984-10-15,canada,engineer,2024-02-10,verified,corporate,T00188,2025-06-29,1620.26,mexico,ebay,in-person,
C0250,bryan gomez,1984-10-15,canada,engineer,2024-02-10,verified,corporate,T00467,2024.09.28,672.94,us,luxury retailer,wire,
C0250,bryan gomez,1984-10-15,canada,engineer,2024-02-10,verified,corporate,T00631,2024-07-06,2498.98,germany,bestbuy,in-person,
C0250,bryan gomez,1984-10-15,canada,engineer,2024-02-10,verified,corporate,T00664,2025-03-17,541.59,canada,unknown vendor,online,
C0251,michelle schmitt,1980-05-15,us,engineer,2023-03-03,verified,retail,T00088,2025-04-11,2029.78,us,unknown vendor,in-person,
C0251,michelle schmitt,1980-05-15,us,engineer,2023-03-03,verified,retail,T00470,2025-04-17,6605.74,canada,walmart,online,
C0251,michelle schmitt,1980-05-15,us,engineer,2023-03-03,verified,retail,T00955,2025-05-13,1085.22,mexico,unknown vendor,online,
C0252,kennezh lewis,1984-03-15,mexico,business owner,2024-08-12,verified,corporate,T00857,2024-12-22,74.47,brazil,walmart,wire,
C0252,kennezh lewis,1984-03-15,mexico,business owner,2024-08-12,verified,corporate,T01151,2025-02-06,2464.49,germany,amazon,wire,
C0252,kennezh lewis,1984-03-15,mexico,business owner,2024-08-12,verified,corporate,T01364,2025-04-05,1996.96,mexico,bestbuy,in-person,
C0253,brian bruce,1964-07-10,canada,teacher,2021-06-27,verified,retail,T00743,2024-11-05,2753.55,mexico,walmart,in-person,
C0253,brian bruce,1964-07-10,canada,teacher,2021-06-27,verified,retail,T01496,2024-10-28,2206.52,brazil,unknown vendor,online,
C0254,laura aguirre,1997-01-09,us,doctor,2025-04-13,verified,corporate,T00060,2025-06-20,787.06,us,bestbuy,in-person,
C0254,laura aguirre,1997-01-09,us,doctor,2025-04-13,verified,corporate,T00253,2025-06-28,3809.45,us,amazon,in-person,
C0255,sabrina austin,1983-04-01,us,engineer,2025-03-31,verified,corporate,T00276,2024-08-01,1392.37,us,bestbuy,wire,
C0255,sabrina austin,1983-04-01,us,engineer,2025-03-31,verified,corporate,T00325,2025-04-24,6196.21,us,ebay,online,
C0255,sabrina austin,1983-04-01,us,engineer,2025-03-31,verified,corporate,T00531,2025-05-07,3352.23,canada,amazon,not recorded,
C0255,sabrina austin,1983-04-01,us,engineer,2025-03-31,verified,corporate,T01004,2025-03-04,2635.22,us,amazon,in-person,
C0255,sabrina austin,1983-04-01,us,engineer,2025-03-31,verified,corporate,T01261,2024-11-16,626.67,us,amazon,in-person,
C0256,timothy gallegos,1957-09-17,uk,doctor,2020-10-03,pending,corporate,T00084,2024-08-04,131.34,uk,crypto exchange,wire,
C0256,timothy gallegos,1957-09-17,uk,doctor,2020-10-03,pending,corporate,T00151,2024-07-16,4777.72,us,bestbuy,wire,
C0256,timothy gallegos,1957-09-17,uk,doctor,2020-10-03,pending,corporate,T00739,2025-04-15,1156.55,canada,amazon,online,
C0256,timothy gallegos,1957-09-17,uk,doctor,2020-10-03,pending,corporate,T00833,2025-03-02,303.64,us,ebay,in-person,
C0256,timothy gallegos,1957-09-17,uk,doctor,2020-10-03,pending,corporate,T01173,2025-03-07,1998.33,uk,walmart,wire,
